3002,цнРца╝,TW0003002002,2002/1/23,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3003,?ех???TW0003003000,2002/2/19,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
3004,ш▒Рщ?чз?TW0003004008,2002/2/25,ф╕Кх?,?╝щР╡х╖ецен,ESVUFR,
3005,чеЮхЯ║,TW0003005005,2002/2/25,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3006,?╢ш▒кчз?TW0003006003,2002/3/4,ф╕Кх?,?Кх?щлФцен,ESVUFR,
3008,хдзч???TW0003008009,2002/3/11,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
3010,?пч?,TW0003010005,2002/7/22,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
3011,ф╗Кч?,TW0003011003,2002/7/22,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3013,?Ящ???TW0003013009,2002/9/16,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,,
3014,?пщЩ╜,TW0003014007,2002/10/29,ф╕Кх?,?Кх?щлФцен,ESVUFR
3015,?иц╝в,TW0003015004,2002/10/16,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3016,?ЙцЩ╢,TW0003016002,2002/12/24,ф╕Кх?,?Кх?щлФцен,ESVUFR
3017,хеЗщ?,TW0003017000,2002/9/27,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3018,?Мщ?,TW0003018008,2002/8/26,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
3019,ф║Юх?,TW0003019006,2002/8/26,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3021,щ┤╗х?,TW0003021002,2002/8/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3022,хиБх╝╖??TW0003022000,2002/8/26,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,,
3023,ф┐бщВж,TW0003023008,2002/8/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3024,?╢шБ▓,TW0003024006,2002/8/26,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3025,?ЯщА?TW0003025003,2002/8/26,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,,
3026,чж╛ф╝╕??TW0003026001,2002/8/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
3027,?Ыщ?,TW0003027009,2002/8/26,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
3028,хвЮф?х╝?TW0003028007,2002/8/26,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,,
3029,?╢хг╣,TW0003029005,2002/8/26,ф╕Кх?,ш│Зш??Нх?це?ESVUFR,
3030,х╛╖х?,TW0003030003,2002/10/29,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
3031,ф╜░щ┤╗,TW0003031001,2002/8/26,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3032,?Йш?,TW0003032009,2002/8/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3033,хиБхБе,TW0003033007,2002/8/26,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
3034,?пш?,TW0003034005,2002/8/26,ф╕Кх?,?Кх?щлФцен,ESVUFR
3035,?║х?,TW0003035002,2002/8/26,ф╕Кх?,?Кх?щлФцен,ESVUFR
3036,?Зц?,TW0003036000,2002/8/26,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
3037,цм??,TW0003037008,2002/8/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3038,?ихП░,TW0003038006,2002/8/26,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3040,?аш?,TW0003040002,2002/8/26,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
3041,?ЪцЩ║,TW0003041000,2002/8/26,ф╕Кх?,?Кх?щлФцен,ESVUFR
3042,?╢ц?,TW0003042008,2002/8/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3043,чзСщви,TW0003043006,2002/8/26,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
3044,?ещ?,TW0003044004,2002/8/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3045,?░чБгхд?TW0003045001,2002/8/26,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,,
3046,х╗║ч?,TW0003046009,2002/8/26,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3047,шиКш?,TW0003047007,2002/8/26,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
3048,?КчЩ╗,TW0003048005,2002/10/1,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
3049,?МщСл,TW0003049003,2002/9/27,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3050,?║х╛╖,TW0003050001,2002/10/29,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3051,?ЫчЙ╣,TW0003051009,2002/10/28,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3052,хдЖхЕ╕,TW0003052007,1995/11/25,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
3054,?мх?,TW0003054003,2002/11/18,ф╕Кх?,?Кх?щлФцен,ESVUFR
3055,?ЪшПпчз?TW0003055000,2002/12/12,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,,
3056,ч╕╜хдк,TW0003056008,2003/3/3,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
3057,?мщ?,TW0003057006,2002/12/18,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3058,члЛх╛╖,TW0003058004,2002/12/9,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3059,?пцЩ╢чз?TW0003059002,2002/12/24,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
3060,?ШчХ░,TW0003060000,2003/4/21,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3062,х╗║ц╝в,TW0003062006,2003/7/28,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
3090,?ещЫ╗ш▓?TW0003090007,2007/12/31,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
3094,?пх?,TW0003094009,2007/8/6,ф╕Кх?,?Кх?щлФцен,ESVUFR
3130,ф╕А?╢х?,TW0003130001,2006/2/17,ф╕Кх?,ш│Зш??Нх?це?ESVUFR,
3149,цн??,TW0003149001,2011/11/23,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3164,?пх▓│,TW0003164000,2010/3/22,ф╕Кх?,?Яц??лч?це?ESVUFR,
3167,хдзщ?,TW0003167003,2013/10/21,ф╕Кх?,?╗ц?цйЯцв░,ESVUFR
3189,?пчвй,TW0003189007,2004/11/1,ф╕Кх?,?Кх?щлФцен,ESVUFR
3209,?ич?,TW0003209003,2008/11/26,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
3229,?ЯщИж,TW0003229001,2009/12/31,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3231,ч╖пхЙ╡,TW0003231007,2003/8/19,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3257,?╣х???TW0003257002,2011/3/21,ф╕Кх?,?Кх?щлФцен,ESVUFR,
3266,?ЗщЩ╜,TW0003266003,2014/12/24,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
3296,?Эх╛╖,TW0003296000,2007/12/31,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3305,?Зш▓┐,TW0003305009,2008/7/10,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
3308,?пх╛╖,TW0003308003,2008/3/12,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3311,?Оц?,TW0003311007,2004/3/8,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
3312,х╝ШцЖ╢??TW0003312005,2010/12/29,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,,
3315,хо?Ш╢,TW0003315008,2006/10/26,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
3338,ц│░чвй,TW0003338000,2013/12/13,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3356,хеЗхБ╢,TW0003356002,2005/3/28,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3376,?░цЧе??TW0003376000,2007/12/31,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
3380,?Оц│░,TW0003380002,2004/12/20,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
3383,?░ф?ч┤А,TW0003383006,2007/12/10,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3406,?ЙцЩ╢??TW0003406005,2005/12/20,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
3416,?Нч???TW0003416004,2015/1/23,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,,
3419,шнБш?,TW0003419008,2008/1/21,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
3432,?░члп,TW0003432001,2010/12/30,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3437,цжохЙ╡,TW0003437000,2014/7/9,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3443,?╡ц?,TW0003443008,2006/11/3,ф╕Кх?,?Кх?щлФцен,ESVUFR
3450,?пщ?,TW0003450003,2006/4/12,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
3454,?╢чЭ┐,TW0003454005,2011/7/22,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3474,?пф?чз?TW0003474003,2006/3/17,ф╕Кх?,?Кх?щлФцен,ESVUFR,
3481,ч╛дхЙ╡,TW0003481008,2006/10/24,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3494,шкач?,TW0003494001,2007/12/13,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3501,ч╢нчЖ╣,TW0003501003,2007/9/20,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3504,?Ъц???TW0003504007,2007/1/26,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
3514,?▒цЩ╢,TW0003514006,2007/11/2,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3515,?пц?,TW0003515003,2007/11/8,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
3518,?Пщи░,TW0003518007,2007/11/28,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
3519,ч╢ашГ╜,TW0003519005,2008/1/25,ф╕Кх?,?Кх?щлФцен,ESVUFR
3532,?░х?чз?TW0003532008,2007/12/10,ф╕Кх?,?Кх?щлФцен,ESVUFR,
3533,?Йц╛д,TW0003533006,2007/12/10,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3535,?╢х╜йчз?TW0003535001,2008/1/31,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
3536,шкахЙ╡,TW0003536009,2008/4/30,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3545,?жц│░,TW0003545000,2007/7/3,ф╕Кх?,?Кх?щлФцен,ESVUFR
3550,?пч?,TW0003550000,2010/11/10,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3557,?Йх?,TW0003557005,2008/2/27,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3559,?ицЩ║чз?TW0003559001,2008/10/23,ф╕Кх?,?Кх?щлФцен,ESVUFR,
3561,?ЗщЩ╜чз?TW0003561007,2008/12/5,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
3573,чйОхП░,TW0003573002,2009/8/26,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3576,?░цЧе??TW0003576005,2009/1/12,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
3579,х░Ъх?,TW0003579009,2009/12/23,ф╕Кх?,?Кх?щлФцен,ESVUFR
3583,ш╛ЫшА?TW0003583001,2013/3/12,ф╕Кх?,?Кх?щлФцен,ESVUFR,
3584,ф╗ЛщЭв,TW0003584009,2010/7/27,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3588,?Ъх?,TW0003588000,2009/8/14,ф╕Кх?,?Кх?щлФцен,ESVUFR
3591,?╛ч?цг?TW0003591004,2010/11/12,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
3593,?Ыщ?,TW0003593000,2009/3/16,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3596,?║ц?,TW0003596003,2009/3/11,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
3598,хеХх?,TW0003598009,2011/1/11,ф╕Кх?,?Кх?щлФцен,ESVUFR
3605,хоПшЗ┤,TW0003605002,2009/3/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3607,ш░╖х┤з,TW0003607008,2009/10/28,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3617,чвйхдй,TW0003617007,2009/12/23,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
3622,ц┤ЛшПп,TW0003622007,2009/3/25,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3645,?Фщ?,TW0003645008,2011/10/5,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3653,?еч?,TW0003653002,2009/11/18,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
3661,F-ф╕ЦшКп,KYG022421088,2010/12/23,ф╕Кх?,?Кх?щлФцен,ESVUFR
3665,F-ш▓┐шБп,KYG114741062,2011/4/21,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
3669,?Ух?,TW0003669008,2011/8/25,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3679,?░шЗ│??TW0003679007,2011/10/5,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
3682,ф║Юхдк??TW0003682001,2013/8/5,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,,
3686,?ФшГ╜,TW0003686002,2010/7/20,ф╕Кх?,?Кх?щлФцен,ESVUFR
3694,ц╡╖шПп,TW0003694006,2011/5/3,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
3698,?Жщ?,TW0003698007,2011/9/29,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
3701,хдзчЬ╛??TW0003701009,2004/8/30,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,,
3702,хдзшБпхд?TW0003702007,2005/11/9,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,,
3703,цм?Щ╕,TW0003703005,2010/4/8,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
3704,?ИхЛд??TW0003704003,2010/8/16,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,,
3705,ц░╕ф┐б,TW0003705000,2011/1/3,ф╕Кх?,?Яц??лч?це?ESVUFR,
3706,чеЮщ?,TW0003706008,2013/9/12,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
4104,ф╜│щЖл,TW0004104005,2007/12/31,ф╕Кх?,?Яц??лч?це?ESVUFR,
4106,?Гх?,TW0004106000,2004/11/8,ф╕Кх?,?Яц??лч?це?ESVUFR,
4108,?╖чЙ╣,TW0004108006,2008/7/16,ф╕Кх?,?Яц??лч?це?ESVUFR,
4119,?нх?,TW0004119003,2004/1/7,ф╕Кх?,?Яц??лч?це?ESVUFR,
4133,ф║Юшл╛ц│?TW0004133004,2009/12/28,ф╕Кх?,?Яц??лч?це?ESVUFR,,
4137,F-щ║Чш?,KYG211641017,2013/11/27,ф╕Кх?,?Яц??лч?це?ESVUFR,
4141,F-щ╛Нч?,KYG7644E1098,2012/4/25,ф╕Кх?,?Яц??лч?це?ESVUFR,
4142,?Лх???TW0004142005,2012/5/3,ф╕Кх?,?Яц??лч?це?ESVUFR,,
4144,F-х║╖шБп,KYG2379A1094,2011/10/5,ф╕Кх?,?Яц??лч?це?ESVUFR,
4164,?┐цен??TW0004164009,2012/10/24,ф╕Кх?,?Яц??лч?це?ESVUFR,,
4306,?Оц┤▓,TW0004306006,2008/1/21,ф╕Кх?,хбСш?х╖ецен,ESVUFR
4414,хжВш?,TW0004414008,2004/9/6,ф╕Кх?,ч┤бч?ч║Цч╢н,ESVUFR
4426,?йхЛд,TW0004426002,2011/12/16,ф╕Кх?,ч┤бч?ч║Цч╢н,ESVUFR
4526,?▒хП░,TW0004526009,2003/9/15,ф╕Кх?,?╗ц?цйЯцв░,ESVUFR
4532,?ЮцЩ║,TW0004532007,2003/8/4,ф╕Кх?,?╗ц?цйЯцв░,ESVUFR
4536,?УхЗ▒,TW0004536008,2013/10/9,ф╕Кх?,?╢ф?це?ESVUFR,
4722,?Лч▓╛??TW0004722004,2012/8/15,ф╕Кх?,?Цхн╕х╖ецен,ESVUFR,
4725,ф┐бц???TW0004725007,2007/10/2,ф╕Кх?,?Цхн╕х╖ецен,ESVUFR,
4733,ф╕Кч╖п,TW0004733001,2010/12/30,ф╕Кх?,?Цхн╕х╖ецен,ESVUFR
4737,?пх╗г,TW0004737002,2010/12/23,ф╕Кх?,?Яц??лч?це?ESVUFR,
4746,?░шАА,TW0004746003,2011/3/1,ф╕Кх?,?Яц??лч?це?ESVUFR,
4755,ф╕Йч???TW0004755004,2013/11/27,ф╕Кх?,?Цхн╕х╖ецен,ESVUFR,
4904,?ахВ│,TW0004904008,2005/8/24,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
4906,цн??,TW0004906003,2003/6/30,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
4915,?┤ф╝╕,TW0004915004,2012/10/5,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
4916,ф║Лцмгчз?TW0004916002,2013/11/21,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,,
4919,?░х?,TW0004919006,2010/9/27,ф╕Кх?,?Кх?щлФцен,ESVUFR
4930,?жц?ч╢?TW0004930003,2010/6/21,ф╕Кх?,?╗хЩи?╗ч?,ESVUFR,
4934,хдкце╡,TW0004934005,2010/3/10,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
4935,F-?Вц?,KYG3931M1024,2011/7/28,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
4938,?Мчвй,TW0004938006,2010/6/24,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
4942,?Йх╜░,TW0004942008,2011/6/27,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
4952,?МщА?TW0004952007,2011/11/1,ф╕Кх?,?Кх?щлФцен,ESVUFR,
4956,?Йщ?,TW0004956008,2011/10/24,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
4958,F-?╗щ?,KYG989221000,2011/12/26,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
4960,хеЗч???TW0004960000,2011/10/24,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
4976,ф╜│х?,TW0004976006,2012/11/20,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
4977,F-?╛щ?,KYG6956N1034,2013/11/20,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
4984,F-чзСч?,KYG190621014,2011/8/31,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
4994,?│х?,TW0004994009,2013/12/25,ф╕Кх?,ш│Зш??Нх?це?ESVUFR,
4999,?лчж╛,TW0004999008,2013/6/3,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
5007,ф╕Йц?,TW0005007009,2011/9/16,ф╕Кх?,?╝щР╡х╖ецен,ESVUFR
5203,шиКщА?TW0005203004,2004/9/27,ф╕Кх?,ш│Зш??Нх?це?ESVUFR,,
5215,F-чзСх?,KYG530791022,2011/12/26,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
5225,F-?▒ч?,KYG291021031,2012/11/5,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
5234,?Фш?,TW0005234009,2012/7/16,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
5243,F-ф╣Щч?,KYG312361051,2013/11/25,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
5259,ц╕Ец?,TW0005259006,2013/12/3,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
5264,F-?зх?,KYG193031096,2013/1/25,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
5269,чеечвй,TW0005269005,2012/12/12,ф╕Кх?,?Кх?щлФцен,ESVUFR
5285,?Мщ?,TW0005285001,2014/2/25,ф╕Кх?,?Кх?щлФцен,ESVUFR
5288,F-ш▒Рчее,KYG314551014,2014/9/25,ф╕Кх?,?╗ц?цйЯцв░,ESVUFR
5305,?жх?,TW0005305007,2004/7/19,ф╕Кх?,?Кх?щлФцен,ESVUFR
5388,ф╕нч?,TW0005388003,2007/12/3,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
5434,х┤Зш?,TW0005434005,2003/8/25,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
5469,?Ъх???TW0005469001,2003/8/25,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
5471,?╛ч┐░,TW0005471007,2003/8/25,ф╕Кх?,?Кх?щлФцен,ESVUFR
5484,?зх?,TW0005484000,2003/8/25,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
5515,х╗║х?,TW0005515001,2003/10/6,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
5519,?Жхдз,TW0005519003,2014/2/10,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
5521,х╖еф┐б,TW0005521009,2012/12/18,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
5522,?ащ?,TW0005522007,2007/8/6,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
5525,?Жхдй,TW0005525000,2004/11/26,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
5531,?Йц?,TW0005531008,2005/1/31,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
5533,?Зщ?,TW0005533004,2008/4/30,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
5534,?╖шЩ╣,TW0005534002,2004/5/24,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
5538,F-?▒ц?,KYG8919A1031,2013/12/16,ф╕Кх?,?╝щР╡х╖ецен,ESVUFR
5607,?ащ?ц╕?TW0005607006,2004/12/2,ф╕Кх?,?кщ?це?ESVUFR,,
5608,?Ыч╢н??TW0005608004,2003/8/25,ф╕Кх?,?кщ?це?ESVUFR,,
5706,щ││хЗ░,TW0005706006,2011/10/21,ф╕Кх?,шзА?Йф?це?ESVUFR,
5871,F-ф╕нч?,KYG202881093,2011/12/13,ф╕Кх?,?╢ф?це?ESVUFR,
5880,?Их║л??TW0005880009,2011/12/1,ф╕Кх?,?Сш?ф┐ЭщЪкце?ESVUFR,,
5906,F-?░х?,KYG8661M1078,2011/10/24,ф╕Кх?,ш▓┐ц??╛ш▓ице?ESVUFR,
5907,F-хдзц?,KYG4064G1029,2012/6/6,ф╕Кх?,ш▓┐ц??╛ш▓ице?ESVUFR,
6005,ч╛дч?шн?TW0006005002,2005/11/21,ф╕Кх?,?Сш?ф┐ЭщЪкце?ESVUFR,,
6108,чл╢х?,TW0006108004,2008/12/30,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
6112,?Ъчвй,TW0006112006,2003/8/4,ф╕Кх?,ш│Зш??Нх?це?ESVUFR,
6115,?░х?,TW0006115009,2004/7/19,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
6116,х╜йцЩ╢,TW0006116007,2004/9/6,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
6117,ш┐Ох╗г,TW0006117005,2003/8/25,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
6120,?Фщ?,TW0006120009,2006/9/13,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
6128,ф╕Кч?,TW0006128002,2003/6/16,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
6131,?ах?,TW0006131006,2004/9/27,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
6133,?Сц?,TW0006133002,2003/8/15,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
6136,хпМчИ╛??TW0006136005,2003/8/25,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,,
6139,ф║Юч?,TW0006139009,2003/8/25,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
6141,?ПцЙ┐,TW0006141005,2003/10/22,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
6142,?Лх?,TW0006142003,2003/8/4,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
6145,?Бц░╕,TW0006145006,2003/8/25,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
6152,?╛ф?,TW0006152002,2009/12/8,ф╕Кх?,?Ъф┐бч╢▓ш╖пце?ESVUFR,
6153,?ЙшБп??TW0006153000,2008/1/21,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
6155,?Юхп╢,TW0006155005,2006/8/18,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
6164,?пш?,TW0006164007,2008/10/21,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
6165,?╖ц│░,TW0006165004,2003/8/4,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
6166,?МшПп,TW0006166002,2004/11/8,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
6168,хоПщ?,TW0006168008,2003/8/25,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
6172,ф║Тх?,TW0006172000,2004/5/24,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
6176,?Юх?,TW0006176001,2007/5/15,ф╕Кх?,?ЙщЫ╗це?ESVUFR,
6177,?Фщ?,TW0006177009,2013/8/1,ф╕Кх?,х╗║ц??ЯщАацен,ESVUFR
6183,?Ьш▓┐,TW0006183007,2011/12/1,ф╕Кх?,ш│Зш??Нх?це?ESVUFR,
6184,хдзш???TW0006184005,2005/2/15,ф╕Кх?,?╢ф?це?ESVUFR,,
6189,ш▒Рш?,TW0006189004,2004/5/24,ф╕Кх?,?╗х??Ъш╖пце?ESVUFR,
6191,ч▓╛ц?чз?TW0006191000,2007/10/19,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
6192,х╖иш╖п,TW0006192008,2004/9/27,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
6196,х╕Жхог,TW0006196009,2004/5/24,ф╕Кх?,?╢ф??╗х?це?ESVUFR,
6197,ф╜│х???TW0006197007,2004/11/8,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR,
6201,ф║Юх???TW0006201007,2004/9/27,ф╕Кх?,?╢ф??╗х?це?ESVUFR,,
6202,?Ыч╛д,TW0006202005,2004/9/27,ф╕Кх?,?Кх?щлФцен,ESVUFR
6205,шйоцмг,TW0006205008,2008/1/21,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
6206,щгЫцН╖,TW0006206006,2004/8/3,ф╕Кх?,?╗шЕж?КщА▒щ?шинх?це?ESVUFR,
6209,ф╗Кх???TW0006209000,2004/11/8,ф╕Кх?,?ЙщЫ╗це?ESVUFR,,
6213,?пш?,TW0006213002,2008/1/21,ф╕Кх?,?╗х??╢ч?ф╗╢цен,ESVUFR
6214,ч▓╛ш?,TW0006214000,2010/12/30,ф╕Кх?,ш│Зш??Нх?це?ESVUFR,
